Designator,Mid X,Mid Y,Rotation,Layer
C1,124.5,-104.5,270.0,top
C2,134.5,-104.5,270.0,top
C3,144.46,-104.5,270.0,top
C4,151.595,-94.475,90.0,top
C5,158.4625,-113.5,180.0,top
C6,158.4625,-98.5,180.0,top
D1,172.31,-113.0,0.0,top
J1,163.25,-82.0,270.0,top
J2,126.75,-82.0,270.0,top
J5,171.85,-104.5,90.0,top
JP1,119.5,-104.5,180.0,top
JP2,129.5,-104.5,180.0,top
JP3,139.5,-104.5,180.0,top
R1,172.25,-115.75,0.0,top
U1,145.095,-94.475,180.0,top
U2,158.5,-105.5,270.0,top
