Designator,Mid X,Mid Y,Rotation,Layer
C1,124.5,-104.5,270.0,top
C2,134.5,-104.5,270.0,top
C3,144.46,-104.5,270.0,top
C4,151.595,-94.475,90.0,top
D1,160.785,-97.5,180.0,top
J1,163.5,-81.5,270.0,top
J2,127.0,-81.5,270.0,top
J3,172.475,-97.5,90.0,top
J4,174.425,-105.515,90.0,top
JP1,119.5,-105.775,180.0,top
JP2,129.5,-105.775,180.0,top
JP3,139.5,-105.775,180.0,top
JP4,160.75,-108.04,180.0,top
R1,160.765,-99.75,0.0,top
U1,145.095,-94.475,270.0,top
